height_cm,weight_kg,age,years_active,training_hours_per_week,civilian_casualties_past_year,power_level,public_approval_rating,super_strength,flight,energy_projection,telepathy,healing_factor,shape_shifting,invisibility,telekinesis,is_good,total_powers,power_efficiency,training_intensity,casualty_rate,approval_power_ratio,bmi,experience_score,kmeans_cluster
204.1,56.7,39,16,32.9,4,83.9,45.5,0,1,0,0,0,0,0,1,1,2,4.935294117647059,0.8225,0.23529411764705882,0.5359246171967019,13.61121987017249,526.4,1
163.7,92.3,34,3,26.4,0,72.5,64.2,1,0,0,0,0,0,1,1,1,3,18.125,0.7542857142857142,0.0,0.8734693877551021,34.4432673114735,79.19999999999999,0
187.4,85.6,61,28,28.2,3,80.1,76.4,0,1,1,0,0,1,0,0,1,3,2.762068965517241,0.45483870967741935,0.10344827586206896,0.9420468557336623,24.374436910642626,789.6,1
172.1,66.5,28,12,5.1,6,69.4,58.5,0,0,1,1,0,0,0,0,0,2,5.338461538461539,0.17586206896551723,0.46153846153846156,0.8309659090909091,22.452251825806993,61.199999999999996,1
180.6,67.0,28,3,27.8,2,73.5,21.0,1,1,0,0,0,0,0,0,1,2,18.375,0.9586206896551724,0.5,0.28187919463087246,20.541838512942583,83.4,0
205.6,96.9,38,4,39.7,2,87.5,90.4,0,0,0,0,0,0,0,0,0,0,17.5,1.017948717948718,0.4,1.0214689265536723,22.923322079062515,158.8,0
183.8,62.2,64,25,23.7,6,79.4,68.8,1,0,0,0,0,0,0,0,1,1,3.053846153846154,0.3646153846153846,0.23076923076923078,0.8557213930348258,18.41193235302127,592.5,1
180.9,104.6,48,21,30.5,1,67.5,57.4,0,0,0,0,0,0,0,0,1,0,3.0681818181818183,0.6224489795918368,0.045454545454545456,0.837956204379562,31.963516365717627,640.5,1
152.8,66.5,30,3,22.4,2,90.3,82.1,1,0,0,0,0,0,0,0,1,1,22.575,0.7225806451612903,0.5,0.8992332968236583,28.482292152079165,67.19999999999999,0
194.9,89.6,41,17,33.6,1,34.5,95.5,0,0,1,0,0,0,0,0,1,1,1.9166666666666667,0.8,0.05555555555555555,2.6901408450704225,23.587631341117426,571.2,1
192.9,75.1,32,5,27.8,5,100.0,9.0,0,0,0,0,1,0,1,1,0,3,16.666666666666668,0.8424242424242424,0.8333333333333334,0.0891089108910891,20.182524191482972,139.0,0
223.3,89.0,36,23,20.6,0,44.4,73.7,1,1,0,0,0,0,1,1,1,4,1.8499999999999999,0.5567567567567568,0.0,1.6233480176211454,17.848945378015593,473.8,1
173.8,71.8,56,23,43.3,1,60.6,36.5,0,0,1,0,0,0,0,0,0,1,2.525,0.7596491228070175,0.041666666666666664,0.5925324675324675,23.769765652622414,995.9,1
184.4,77.6,31,22,39.3,2,69.4,75.0,0,0,0,1,0,0,0,1,1,2,3.0173913043478264,1.228125,0.08695652173913043,1.065340909090909,22.821274132909217,864.5999999999999,1
185.0,80.6,63,21,24.0,3,67.8,67.6,1,0,0,1,1,0,0,0,1,3,3.0818181818181816,0.375,0.13636363636363635,0.9825581395348837,23.550036523009492,504.0,1
211.5,65.0,46,1,35.0,2,85.1,77.7,0,1,0,0,0,0,0,0,1,1,42.55,0.7446808510638298,1.0,0.902439024390244,14.530903319193643,35.0,0
178.1,91.1,53,22,35.4,5,54.1,55.0,1,1,0,0,0,0,1,0,1,3,2.3521739130434782,0.6555555555555556,0.21739130434782608,0.9981851179673321,28.720403561077834,778.8,1
185.6,72.3,35,10,36.4,6,73.9,27.5,0,1,1,0,0,1,0,0,1,3,6.718181818181819,1.011111111111111,0.5454545454545454,0.36715620827770357,20.988546001783593,364.0,1
192.2,76.6,49,27,13.1,0,61.3,56.0,0,0,0,1,0,1,0,0,1,2,2.189285714285714,0.262,0.0,0.8988764044943821,20.73585765781179,353.7,1
183.7,65.1,27,13,40.1,1,74.4,73.1,1,0,0,0,1,0,0,1,1,3,5.314285714285715,1.4321428571428572,0.07142857142857142,0.969496021220159,19.291352466048256,521.3000000000001,1
171.1,45.0,46,29,24.3,0,69.0,85.3,0,0,0,1,0,1,1,0,1,3,2.3,0.5170212765957447,0.0,1.2185714285714286,15.371367105479347,704.7,1
183.9,77.1,43,4,26.4,1,71.4,41.6,0,0,0,0,1,0,1,1,1,3,14.280000000000001,0.6,0.2,0.574585635359116,22.797693973336457,105.6,0
201.5,116.2,51,5,56.4,2,61.8,85.5,0,0,1,0,0,1,1,0,1,3,10.299999999999999,1.0846153846153845,0.3333333333333333,1.3614649681528663,28.619103621104735,282.0,0
159.5,91.8,28,9,33.0,5,62.3,52.0,1,0,1,1,0,0,0,0,1,3,6.2299999999999995,1.1379310344827587,0.5,0.8214849921011059,36.0845510559055,297.0,1
182.7,79.7,32,7,26.1,4,74.3,72.2,0,0,1,1,0,0,0,0,0,2,9.2875,0.790909090909091,0.5,0.9588313413014609,23.877080668881813,182.70000000000002,0
166.0,76.1,38,13,7.9,0,84.2,54.8,0,0,0,1,0,0,0,0,1,1,6.014285714285714,0.20256410256410257,0.0,0.6431924882629108,27.61649005661199,102.7,1
203.9,80.3,34,23,43.9,0,61.0,68.6,0,0,0,0,0,0,0,0,1,0,2.5416666666666665,1.2542857142857142,0.0,1.1064516129032258,19.314394322963125,1009.6999999999999,1
150.0,88.2,42,2,16.5,2,57.0,82.8,0,1,0,0,0,1,0,0,1,2,19.0,0.38372093023255816,0.6666666666666666,1.4275862068965517,39.2,33.0,0
168.8,62.3,33,11,20.0,2,79.2,40.5,0,0,0,0,0,0,0,0,1,0,6.6000000000000005,0.5882352941176471,0.16666666666666666,0.5049875311720698,21.864681835538278,220.0,1
187.5,96.7,40,15,26.7,1,69.5,51.4,0,1,0,0,1,0,0,0,0,2,4.34375,0.651219512195122,0.0625,0.7290780141843971,27.50577777777778,400.5,1
211.3,90.7,43,27,44.2,5,82.5,68.7,0,0,0,0,0,0,1,0,1,1,2.9464285714285716,1.0045454545454546,0.17857142857142858,0.822754491017964,20.314600822573354,1193.4,1
178.7,90.8,44,29,37.7,5,56.4,100.0,0,0,1,0,0,0,0,0,1,1,1.88,0.8377777777777778,0.16666666666666666,1.7421602787456447,28.43392041445884,1093.3000000000002,1
168.9,86.6,45,22,28.4,1,43.3,47.7,0,0,0,0,0,0,0,0,1,0,1.8826086956521737,0.6173913043478261,0.043478260869565216,1.0767494356659144,30.356981983166243,624.8,1
217.6,80.3,38,16,33.1,4,62.0,100.0,0,1,0,0,0,0,0,1,1,2,3.6470588235294117,0.8487179487179487,0.23529411764705882,1.5873015873015872,16.95890327638408,529.6,1
151.0,90.1,33,0,24.0,1,58.5,100.0,0,0,0,1,0,0,0,1,0,2,58.5,0.7058823529411765,1.0,1.680672268907563,39.51581071005658,0.0,0
150.0,88.9,38,22,31.4,3,68.8,63.1,1,1,0,1,1,1,0,0,1,5,2.991304347826087,0.805128205128205,0.13043478260869565,0.9040114613180517,39.51111111111111,690.8,1
188.8,74.7,43,9,30.7,1,60.4,59.0,0,0,0,0,1,0,0,0,1,1,6.04,0.6977272727272728,0.1,0.9609120521172638,20.956397227808097,276.3,1
170.0,71.4,67,24,39.7,0,81.1,51.2,0,0,0,0,0,0,0,0,0,0,3.2439999999999998,0.5838235294117647,0.0,0.6236297198538369,24.70588235294118,952.8000000000001,1
159.6,81.5,47,22,39.7,5,65.7,63.6,0,1,0,0,0,0,0,1,0,2,2.856521739130435,0.8270833333333334,0.21739130434782608,0.9535232383808095,31.995716107310887,873.4000000000001,1
194.2,103.2,50,9,34.9,1,72.3,36.9,0,0,0,1,0,1,0,0,1,2,7.2299999999999995,0.6843137254901961,0.1,0.5034106412005457,27.364104870280357,314.09999999999997,0
184.9,61.4,29,20,26.4,3,72.4,63.5,1,1,1,0,1,0,0,0,1,4,3.447619047619048,0.88,0.14285714285714285,0.8651226158038147,17.95951270635524,528.0,1
168.7,58.0,48,23,37.4,1,72.9,94.9,1,0,0,1,0,0,0,0,1,2,3.0375,0.7632653061224489,0.041666666666666664,1.284167794316644,20.379701957400105,860.1999999999999,1
154.4,82.5,26,1,29.1,0,69.6,52.8,0,0,0,1,0,1,0,0,1,2,34.8,1.0777777777777777,0.0,0.7478753541076487,34.606633735133826,29.1,0
197.4,80.8,21,8,19.2,0,77.7,60.2,0,1,0,0,1,0,0,1,1,3,8.633333333333333,0.8727272727272727,0.0,0.7649301143583227,20.735621847954512,153.6,0
193.0,82.6,39,21,26.0,1,58.1,31.0,0,1,0,0,1,0,1,1,0,4,2.640909090909091,0.65,0.045454545454545456,0.5245346869712352,22.175091948777148,546.0,1
178.0,83.7,53,12,30.8,2,91.0,72.5,0,0,1,1,0,0,0,0,1,2,7.0,0.5703703703703704,0.15384615384615385,0.7880434782608695,26.417119050624922,369.6,1
216.9,76.7,57,24,39.1,1,66.5,70.3,1,1,0,0,1,1,0,1,1,5,2.66,0.6741379310344828,0.04,1.0414814814814815,16.3033277706464,938.4000000000001,1
158.6,102.3,47,15,28.2,2,50.3,66.3,0,0,0,0,0,1,1,0,1,2,3.14375,0.5875,0.125,1.2923976608187135,40.66954070054974,423.0,1
150.0,56.0,29,17,17.9,2,72.8,60.7,0,1,1,1,0,1,1,1,1,6,4.044444444444444,0.5966666666666666,0.1111111111111111,0.8224932249322494,24.88888888888889,304.29999999999995,1
166.2,67.6,45,18,30.6,2,57.2,59.1,0,0,0,0,0,0,1,1,0,2,3.0105263157894737,0.6652173913043479,0.10526315789473684,1.0154639175257731,24.472856127119833,550.8000000000001,1
179.1,78.5,42,11,31.1,1,80.0,75.0,1,0,0,1,1,0,0,0,1,3,6.666666666666667,0.7232558139534884,0.08333333333333333,0.9259259259259259,24.472508332343526,342.1,1
184.9,55.4,41,7,31.9,5,100.0,64.4,0,0,0,1,0,0,0,1,1,2,12.5,0.7595238095238095,0.625,0.6376237623762376,16.204511464691862,223.29999999999998,0
175.2,77.4,25,16,39.2,1,58.2,71.3,1,0,0,1,0,1,0,0,1,3,3.423529411764706,1.5076923076923079,0.058823529411764705,1.2043918918918919,25.21580033777445,627.2,1
187.0,104.9,31,14,40.2,1,75.0,69.3,0,0,1,0,1,1,0,0,0,3,5.0,1.25625,0.06666666666666667,0.9118421052631579,29.997998227001055,562.8000000000001,1
155.0,80.3,41,9,24.1,0,43.7,87.5,0,0,0,0,0,0,1,0,1,1,4.37,0.5738095238095239,0.0,1.9574944071588365,33.42351716961498,216.9,1
208.9,83.5,52,14,23.8,1,76.8,78.5,1,0,0,0,1,0,0,0,1,2,5.12,0.4490566037735849,0.06666666666666667,1.0089974293059127,19.13416856079659,333.2,1
178.4,61.1,20,14,19.6,0,56.7,68.9,0,1,0,1,0,0,1,0,0,3,3.7800000000000002,0.9333333333333333,0.0,1.1941074523396882,19.19780208731324,274.40000000000003,1
202.3,70.8,45,22,37.0,2,60.6,95.4,0,0,0,1,0,0,0,0,1,1,2.634782608695652,0.8043478260869565,0.08695652173913043,1.5487012987012987,17.299816323842784,814.0,1
186.9,74.4,40,6,44.5,1,53.5,73.4,0,0,0,0,0,0,0,1,1,1,7.642857142857143,1.0853658536585367,0.14285714285714285,1.3467889908256883,21.298760635424475,267.0,0
189.1,75.2,48,12,26.8,1,81.0,91.1,0,0,0,0,1,0,1,0,1,2,6.230769230769231,0.5469387755102041,0.07692307692307693,1.1109756097560974,21.029782590639904,321.6,1
191.4,99.2,46,16,27.6,3,85.1,77.1,0,1,0,0,0,0,1,0,1,2,5.0058823529411764,0.5872340425531916,0.17647058823529413,0.8954703832752613,27.078699654637386,441.6,1
189.0,88.4,43,8,44.7,1,70.4,28.2,1,0,0,1,0,0,1,0,1,3,7.822222222222223,1.0159090909090909,0.1111111111111111,0.3949579831932773,24.74734749867025,357.6,0
192.9,63.3,28,7,35.1,1,57.0,91.1,0,0,1,1,0,1,1,0,0,4,7.125,1.210344827586207,0.125,1.5706896551724137,17.011368592821203,245.70000000000002,0
206.6,83.7,29,19,34.4,0,93.8,67.7,1,0,0,1,1,1,0,0,0,4,4.6899999999999995,1.1466666666666667,0.0,0.7141350210970465,19.609423393924974,653.6,1
183.9,87.5,43,25,18.1,3,58.7,64.0,0,0,0,1,0,1,0,0,0,2,2.2576923076923077,0.4113636363636364,0.11538461538461539,1.0720268006700167,25.87286929529105,452.50000000000006,1
194.2,97.1,57,26,36.8,0,37.6,70.6,0,0,0,1,0,1,1,1,1,4,1.3925925925925926,0.6344827586206896,0.0,1.8290155440414506,25.746652935118433,956.8,1
178.2,103.7,61,20,20.7,1,76.9,58.1,0,0,1,1,0,0,0,0,1,2,3.661904761904762,0.3338709677419355,0.047619047619047616,0.7458279845956354,32.65602779257849,414.0,1
208.8,64.8,48,17,18.7,1,53.4,69.5,1,0,1,0,1,0,0,0,1,3,2.966666666666667,0.38163265306122446,0.05555555555555555,1.2775735294117647,14.863258026159333,317.9,1
166.5,67.8,44,12,26.5,2,84.8,53.2,1,0,1,0,0,1,0,1,0,4,6.523076923076923,0.5888888888888889,0.15384615384615385,0.6200466200466201,24.456889321754183,318.0,1
216.0,61.1,46,15,24.1,2,64.3,90.5,1,0,0,1,0,0,0,0,0,2,4.01875,0.5127659574468085,0.125,1.3859111791730476,13.095850480109739,361.5,1
179.2,76.5,35,8,27.8,3,79.1,62.7,0,0,1,0,1,0,0,0,0,2,8.788888888888888,0.7722222222222223,0.3333333333333333,0.7827715355805245,23.822395169005105,222.4,0
151.4,87.0,40,11,15.6,0,91.0,57.3,0,0,0,0,1,0,1,0,0,2,7.583333333333333,0.3804878048780488,0.0,0.6228260869565218,37.954869478875274,171.6,0
182.6,94.8,58,11,39.6,1,51.9,46.5,0,1,0,0,0,1,0,1,1,3,4.325,0.6711864406779662,0.08333333333333333,0.8790170132325142,28.431959441869843,435.6,1
166.4,78.9,28,5,41.3,1,61.5,70.4,1,1,0,0,1,0,0,1,1,4,10.25,1.4241379310344826,0.16666666666666666,1.1264,28.495111409023664,206.5,0
196.8,75.2,61,18,10.5,0,68.9,68.7,0,0,1,0,0,0,1,1,0,3,3.6263157894736846,0.1693548387096774,0.0,0.9828326180257511,19.416352700112363,189.0,1
166.9,82.3,46,27,39.8,1,93.1,72.8,0,0,1,0,0,0,0,0,1,1,3.3249999999999997,0.8468085106382978,0.03571428571428571,0.7736450584484591,29.545215488011213,1074.6,1
171.1,67.5,49,6,21.9,1,60.1,44.5,0,0,1,0,0,1,1,0,0,3,8.585714285714285,0.43799999999999994,0.14285714285714285,0.7283142389525368,23.057050658219023,131.39999999999998,0
150.0,111.3,33,24,38.6,1,61.1,33.0,0,0,1,0,0,0,0,1,1,2,2.444,1.1352941176470588,0.04,0.5314009661835749,49.46666666666667,926.4000000000001,1
171.0,55.9,40,2,29.3,2,77.2,77.5,0,0,0,0,1,0,1,0,1,2,25.733333333333334,0.7146341463414634,0.6666666666666666,0.9910485933503836,19.116993262884307,58.6,0
150.0,82.8,35,15,30.3,1,61.3,94.7,1,0,0,1,0,0,0,0,1,2,3.83125,0.8416666666666667,0.0625,1.520064205457464,36.8,454.5,1
150.0,110.4,28,17,28.1,3,72.3,44.5,0,1,0,0,0,1,0,1,1,3,4.016666666666667,0.9689655172413794,0.16666666666666666,0.607094133697135,49.06666666666667,477.70000000000005,1
195.2,80.1,50,15,42.1,1,46.7,96.8,1,1,1,0,0,1,1,0,1,5,2.91875,0.8254901960784314,0.0625,2.029350104821803,21.021944705724266,631.5,1
195.7,77.1,56,22,17.6,1,100.0,70.7,1,0,0,0,0,0,1,0,1,2,4.3478260869565215,0.3087719298245614,0.043478260869565216,0.7000000000000001,20.13134199285664,387.20000000000005,1
188.5,74.6,27,6,36.1,2,49.8,64.9,0,0,1,0,0,0,0,1,1,2,7.114285714285714,1.2892857142857144,0.2857142857142857,1.2775590551181104,20.995011573992638,216.60000000000002,0
160.7,77.3,21,3,41.0,0,65.2,57.0,0,1,0,0,0,1,1,0,1,3,16.3,1.8636363636363635,0.0,0.8610271903323262,29.932827327858167,123.0,0
179.0,100.6,48,26,37.2,0,69.5,37.3,0,1,0,1,0,0,0,0,0,2,2.574074074074074,0.7591836734693879,0.0,0.5290780141843971,31.397272244936175,967.2,1
179.9,46.8,49,24,53.2,1,98.7,84.8,1,1,0,1,1,1,1,1,0,7,3.948,1.064,0.04,0.8505516549648946,14.460507211559998,1276.8000000000002,1
156.8,103.0,54,29,24.7,6,50.1,49.5,0,0,0,0,0,0,0,1,0,1,1.6700000000000002,0.4490909090909091,0.2,0.9686888454011742,41.893351728446476,716.3,1
210.1,58.6,45,7,39.6,3,99.8,49.4,0,0,1,0,0,0,0,0,1,1,12.475,0.8608695652173913,0.375,0.49007936507936506,13.275335672299471,277.2,0
197.5,76.0,42,12,28.9,0,81.4,84.8,0,0,0,0,0,1,0,0,1,1,6.261538461538462,0.6720930232558139,0.0,1.029126213592233,19.48405704214068,346.79999999999995,1
175.6,73.6,57,12,42.3,4,76.3,27.3,0,0,0,1,0,0,0,1,0,2,5.869230769230769,0.7293103448275862,0.3076923076923077,0.3531694695989651,23.8687013869791,507.59999999999997,1
180.5,88.8,44,16,29.9,3,55.2,34.5,0,0,0,1,1,0,0,0,1,2,3.2470588235294118,0.6644444444444444,0.17647058823529413,0.6138790035587188,27.255776122037123,478.4,1
184.2,56.0,39,16,26.1,2,78.6,64.6,0,0,0,0,1,0,0,0,1,1,4.623529411764705,0.6525000000000001,0.11764705882352941,0.8115577889447236,16.50474334534643,417.6,1
150.0,86.9,21,4,43.1,3,59.1,70.9,1,1,0,0,0,1,0,0,0,3,11.82,1.9590909090909092,0.6,1.1797004991680533,38.62222222222223,172.4,0
175.1,110.4,36,5,25.1,1,89.0,74.7,1,1,0,1,0,0,0,1,1,4,14.833333333333334,0.6783783783783784,0.16666666666666666,0.8300000000000001,36.007816044417474,125.5,0
166.4,59.6,39,18,15.9,1,55.4,59.0,0,0,1,1,0,0,0,1,0,3,2.9157894736842103,0.3975,0.05263157894736842,1.0460992907801419,21.524824334319522,286.2,1
160.0,82.8,50,12,24.8,1,68.3,100.0,0,1,0,0,0,1,1,0,1,3,5.253846153846154,0.48627450980392156,0.07692307692307693,1.443001443001443,32.34374999999999,297.6,1
174.4,70.1,52,24,36.2,2,61.7,60.4,1,0,0,1,0,0,0,1,1,3,2.468,0.6830188679245284,0.08,0.9633173843700159,23.047565440619476,868.8000000000001,1
216.0,86.4,37,27,43.9,2,55.2,60.4,0,1,0,0,1,0,1,1,1,4,1.9714285714285715,1.1552631578947368,0.07142857142857142,1.0747330960854091,18.51851851851852,1185.3,1
192.8,80.3,49,25,31.1,2,81.1,49.1,1,0,0,0,1,0,1,0,0,3,3.119230769230769,0.622,0.07692307692307693,0.5980511571254569,21.60237427041545,777.5,1
168.6,70.4,49,13,43.2,6,78.0,67.5,0,0,0,1,0,1,0,0,1,2,5.571428571428571,0.8640000000000001,0.42857142857142855,0.8544303797468354,24.766094091457248,561.6,1
191.5,87.3,62,21,16.4,5,88.1,77.3,0,0,0,0,1,0,1,0,1,2,4.004545454545454,0.2603174603174603,0.22727272727272727,0.867564534231201,23.805465985861243,344.4,1
208.0,107.1,46,3,25.6,4,43.3,89.1,0,0,0,1,1,0,0,1,1,3,10.825,0.5446808510638298,1.0,2.0112866817155757,24.754992603550292,76.80000000000001,0
198.5,77.1,57,27,27.1,3,86.0,35.2,0,0,0,0,1,0,0,0,0,1,3.0714285714285716,0.4672413793103449,0.10714285714285714,0.40459770114942534,19.56741049051767,731.7,1
181.2,90.8,35,6,28.9,6,100.0,60.1,1,0,0,0,1,1,0,0,1,3,14.285714285714286,0.8027777777777777,0.8571428571428571,0.595049504950495,27.65473249223962,173.39999999999998,0
167.1,60.6,42,7,30.8,0,63.2,73.9,0,1,1,0,0,1,0,0,1,3,7.9,0.7162790697674418,0.0,1.1510903426791277,21.702997699697125,215.6,0
194.0,65.7,60,24,36.9,1,98.4,76.7,0,0,1,0,0,0,1,0,0,2,3.9360000000000004,0.6049180327868853,0.04,0.7716297786720322,17.456690402805826,885.5999999999999,1
187.9,87.1,29,12,25.6,1,66.1,65.1,0,0,0,0,1,0,0,1,1,2,5.084615384615384,0.8533333333333334,0.07692307692307693,0.970193740685544,24.669741273610086,307.20000000000005,1
197.9,102.3,43,26,31.4,4,49.4,75.8,1,0,0,1,1,1,0,0,1,4,1.8296296296296295,0.7136363636363636,0.14814814814814814,1.503968253968254,26.120653930443478,816.4,1
192.7,85.3,28,5,29.5,1,65.4,48.8,0,0,0,0,1,0,1,1,1,3,10.9,1.0172413793103448,0.16666666666666666,0.7349397590361445,22.97130149254214,147.5,0
201.0,75.3,40,5,20.7,3,85.7,96.2,1,0,0,1,0,1,0,0,0,3,14.283333333333333,0.5048780487804878,0.5,1.1095732410611303,18.638152520977208,103.5,0
169.3,80.0,60,23,28.9,0,57.4,84.9,0,1,1,0,0,0,0,0,0,2,2.3916666666666666,0.4737704918032787,0.0,1.4537671232876714,27.911043318288115,664.6999999999999,1
206.3,61.2,45,27,28.6,1,61.0,38.1,0,0,1,1,0,0,0,1,1,3,2.1785714285714284,0.6217391304347827,0.03571428571428571,0.614516129032258,14.379803988233936,772.2,1
184.0,89.1,20,20,28.3,3,78.9,43.5,1,0,0,0,0,0,1,0,1,2,3.7571428571428576,1.3476190476190477,0.14285714285714285,0.5444305381727158,26.317344045368618,566.0,1
221.5,93.2,47,29,30.3,0,70.0,44.1,0,1,0,0,0,1,1,0,1,3,2.3333333333333335,0.63125,0.0,0.6211267605633803,18.996275140255495,878.7,1
166.2,73.2,45,2,30.8,1,78.8,78.6,0,0,0,0,0,0,0,1,1,1,26.266666666666666,0.6695652173913044,0.3333333333333333,0.9849624060150376,26.500193321082428,61.6,0
214.7,72.9,54,27,25.7,1,73.6,39.3,0,0,0,0,0,0,0,0,0,0,2.6285714285714286,0.4672727272727273,0.03571428571428571,0.5268096514745308,15.81479036508303,693.9,1
184.0,84.0,40,2,42.7,1,77.2,58.4,0,1,1,0,0,0,0,0,1,2,25.733333333333334,1.0414634146341464,0.3333333333333333,0.7468030690537084,24.8109640831758,85.4,0
167.0,73.4,40,12,18.3,2,63.5,74.1,0,0,0,0,0,0,0,0,0,0,4.884615384615385,0.44634146341463415,0.15384615384615385,1.1488372093023256,26.31862024454086,219.60000000000002,1
170.3,79.0,33,21,22.8,1,73.5,63.7,0,0,0,1,0,0,1,0,0,2,3.340909090909091,0.6705882352941177,0.045454545454545456,0.8550335570469799,27.239416193798444,478.8,1
173.6,111.5,45,1,57.8,2,56.1,70.2,0,1,0,1,0,0,0,1,1,3,28.05,1.2565217391304346,1.0,1.2294220665499125,36.99775956168107,57.8,0
188.5,76.3,32,15,19.6,0,89.3,43.7,0,0,0,1,0,1,0,1,1,3,5.58125,0.593939393939394,0.0,0.48394241417497236,21.47345017554475,294.0,1
190.5,74.6,68,21,16.5,3,60.5,76.9,0,0,0,0,1,0,1,0,1,2,2.75,0.2391304347826087,0.13636363636363635,1.2504065040650407,20.55648555741556,346.5,1
168.5,70.3,54,28,37.3,1,86.9,52.7,0,1,0,1,0,1,1,1,0,5,2.996551724137931,0.6781818181818181,0.034482758620689655,0.5995449374288965,24.76027789273481,1044.3999999999999,1
179.5,91.2,30,5,9.2,2,66.5,58.5,1,0,0,1,0,0,0,1,1,3,11.083333333333334,0.2967741935483871,0.3333333333333333,0.8666666666666667,28.305180748132,46.0,0
222.8,77.3,32,7,27.6,3,73.0,69.8,1,0,1,0,1,0,0,0,0,3,9.125,0.8363636363636364,0.375,0.9432432432432432,15.572169450989364,193.20000000000002,0
214.6,70.3,45,22,51.5,0,62.6,67.1,0,1,1,0,0,0,0,0,0,2,2.721739130434783,1.1195652173913044,0.0,1.0550314465408803,15.264967702542021,1133.0,1
188.7,99.8,42,7,14.6,4,54.8,65.5,0,1,0,0,1,1,0,0,1,3,6.85,0.3395348837209302,0.5,1.1738351254480288,28.02765357707844,102.2,0
180.8,101.3,60,29,10.2,2,43.8,50.0,1,0,1,0,0,1,0,1,0,4,1.46,0.16721311475409834,0.06666666666666667,1.1160714285714286,30.989358994439655,295.79999999999995,1
182.4,71.0,47,24,15.0,1,54.2,59.0,0,0,0,0,1,0,0,1,0,2,2.168,0.3125,0.04,1.0688405797101448,21.340700984918435,360.0,1
192.3,52.0,31,5,39.0,0,65.1,65.0,0,1,1,0,0,1,1,0,0,4,10.85,1.21875,0.0,0.9833585476550681,14.061924931495438,195.0,0
159.5,95.1,56,13,41.2,6,73.2,37.5,1,1,1,1,1,0,1,1,0,7,5.228571428571429,0.7228070175438597,0.42857142857142855,0.5053908355795148,37.38170812000668,535.6,1
174.9,69.7,36,2,24.9,3,85.2,55.7,0,0,0,0,1,0,0,0,1,1,28.400000000000002,0.672972972972973,1.0,0.6461716937354989,22.785216480805335,49.8,0
150.0,91.9,47,9,36.8,0,63.3,72.8,0,0,1,0,0,0,0,0,1,1,6.33,0.7666666666666666,0.0,1.1321928460342146,40.84444444444445,331.2,0
188.0,50.4,32,2,43.9,1,56.8,39.5,1,0,0,1,0,0,1,1,0,4,18.933333333333334,1.3303030303030303,0.3333333333333333,0.6833910034602076,14.259846084200996,87.8,0
192.9,93.4,54,26,47.9,3,48.4,88.1,0,1,0,1,0,0,1,0,1,3,1.7925925925925925,0.8709090909090909,0.1111111111111111,1.7834008097165992,25.10050278940759,1245.3999999999999,1
170.3,61.8,43,11,27.5,2,77.2,90.4,0,1,0,1,0,1,1,0,1,4,6.433333333333334,0.625,0.16666666666666666,1.1560102301790283,21.30880912375625,302.5,1
211.5,91.0,24,16,7.0,3,90.7,40.1,0,1,1,0,0,0,0,0,0,2,5.335294117647059,0.28,0.17647058823529413,0.4372955288985823,20.3432646468711,112.0,1
155.5,80.2,67,26,21.8,1,89.0,92.2,0,1,1,0,1,1,0,0,1,4,3.2962962962962963,0.3205882352941177,0.037037037037037035,1.0244444444444445,33.16756443791938,566.8000000000001,1
150.7,65.7,60,28,25.7,3,80.6,62.1,1,0,0,0,0,0,1,0,1,2,2.779310344827586,0.42131147540983604,0.10344827586206896,0.761029411764706,28.929362598517255,719.6,1
184.5,73.9,34,4,27.4,1,79.6,73.4,0,0,0,0,0,0,0,0,1,0,15.919999999999998,0.7828571428571428,0.2,0.9106699751861044,21.709593789704837,109.6,0
200.9,90.3,36,29,28.1,0,95.5,55.1,0,1,0,0,1,1,0,1,1,4,3.183333333333333,0.7594594594594595,0.0,0.5709844559585492,22.37318824869967,814.9000000000001,1
213.7,81.6,47,19,41.2,2,75.0,83.5,1,1,1,0,0,1,0,1,0,5,3.75,0.8583333333333334,0.1,1.0986842105263157,17.868212734210992,782.8000000000001,1
170.8,88.8,46,24,42.7,7,79.7,73.1,0,0,0,1,0,1,1,0,1,3,3.188,0.9085106382978724,0.28,0.9058240396530358,30.439480280152903,1024.8000000000002,1
201.6,109.6,44,8,28.3,1,65.2,48.7,0,0,1,0,1,0,0,0,1,2,7.2444444444444445,0.6288888888888889,0.1111111111111111,0.7356495468277946,26.96680524061476,226.4,0
179.2,56.5,55,29,41.0,1,49.6,41.7,0,1,0,0,1,1,1,1,1,5,1.6533333333333333,0.7321428571428571,0.03333333333333333,0.8241106719367589,17.59431800063776,1189.0,1
176.5,104.3,47,20,33.6,2,59.7,35.8,0,0,0,0,0,1,0,0,0,1,2.842857142857143,0.7000000000000001,0.09523809523809523,0.5897858319604612,33.48072771629658,672.0,1
197.7,81.6,58,25,30.6,2,69.9,68.8,0,0,0,1,1,0,1,0,1,3,2.6884615384615387,0.5186440677966102,0.07692307692307693,0.9703808180535965,20.87741961234009,765.0,1
193.0,66.5,50,19,39.1,4,70.9,76.4,1,0,1,0,0,0,0,0,1,2,3.5450000000000004,0.7666666666666667,0.2,1.062586926286509,17.85282826384601,742.9,1
